SupplierID,OnTimeDeliveryRate,LeadTime,OrderFulfillmentAccuracy,ReturnRate,ComplianceScore,COGS,PaymentTermsCompliance,SupplierRating,ContractBreachFrequency,Flexibility,InventoryAccuracy,ComplaintRate,TCO,Flag
10317,83.44866622,2.847387648,86.91373407,1.01769642,98.38372698,97.79461771,93.41315971,5,0,79.96107864,95.89150722,4.958404339,110.0716576,GOOD SUPPLIER
10318,86.62083176,2.695243899,87.20849123,3.121857856,95.463481,98.0629462,97.87191447,4.677669098,0,87.15544037,84.63474521,5.828724168,112.565319,BAD SUPPLIER
10319,84.34928473,2.906514349,84.49922884,4.320040722,93.99034223,105.4028794,94.68172809,3.595366143,0,88.25928885,92.40437533,5.618167235,97.74458841,GOOD SUPPLIER
10320,85.48497982,3.028324962,92.19750615,2.196131459,94.94037909,102.2328091,98.70021823,4.817664598,1,82.62754778,91.72466921,7.002486016,113.0076018,GOOD SUPPLIER
10321,87.97578513,3.264846377,93.89468252,1.09593171,94.6782057,88.01607875,94.97693301,4.441166349,0,78.29991136,90.21685978,6.587598919,95.91384112,BAD SUPPLIER
10322,80.90889658,2.964750611,92.28886433,0.451039475,98.66084869,110.8419824,93.83637265,4.272266472,0,91.90463282,93.93864829,6.611654421,98.88226346,BAD SUPPLIER
10323,95.46193638,3.243250822,98.37246217,2.257975981,91.76996262,102.1030304,98.91821661,4.622478547,0,85.17571112,90.16868647,5.088051915,90.50476479,GOOD SUPPLIER
10324,79.96991309,3.032237207,89.97201991,3.103877343,92.71244228,101.9839352,93.52531418,4.737316743,0,94.70603004,87.32736205,5.682453265,90.20692254,GOOD SUPPLIER
10325,78.92905694,2.012266717,93.34370828,2.475167746,98.10890868,99.90817647,90.76182272,4.853795911,1,85.46189575,90.46255654,5.645052527,95.80572639,GOOD SUPPLIER
10326,90.79055437,2.530332303,84.54149562,1.997596159,93.21339519,94.82242553,93.44945935,5,0,85.81106459,82.03948165,2.585241196,104.7426824,BAD SUPPLIER
10327,88.95831347,2.927956222,88.06450149,1.410728348,97.70159923,102.1780234,96.85709884,4.704067956,0,80.1775159,93.06357366,7.137832037,95.06018619,BAD SUPPLIER
10328,88.12059909,2.395152629,93.47768879,0.907836367,100,104.7558844,99.17611625,3.812182956,1,82.88228333,94.34114627,1.66141894,119.9808436,BAD SUPPLIER
10329,88.14172755,3.299964365,94.24551055,2.834751326,93.79461492,82.53104309,95.33338813,4.263177271,0,77.20598615,86.71692734,6.424373315,95.67503014,GOOD SUPPLIER
10330,84.93876614,3.765375416,88.53016526,2.913771621,97.04408698,94.61239163,98.9545912,5,0,78.28187818,85.52744389,5.533992194,106.839464,GOOD SUPPLIER
10331,80.51372814,3.609380926,89.64200374,0.454270213,91.53892316,97.4505303,90.92547524,4.86224553,0,88.70582524,86.90124172,4.431423544,118.2024297,GOOD SUPPLIER
10332,85.37902279,2.893278565,82.41063127,3.589838978,97.26419989,102.5617061,93.67020961,5,0,83.58708308,89.68488511,5.782380318,105.925126,GOOD SUPPLIER
10333,81.61419144,3.745363068,88.214854,2.574071221,95.59827196,111.9331101,94.13427465,5,0,82.88670986,91.07942979,5.837138652,101.3608418,GOOD SUPPLIER
10334,89.87559867,3.074333729,94.45191582,3.399594645,96.41911485,92.28259185,94.65632172,4.620901036,0,81.2978701,98.07745972,2.384400186,106.4700859,GOOD SUPPLIER
10335,84.26471309,2.831457014,92.87602508,0.657872252,93.06328378,95.02038153,95.25228316,4.650703535,0,83.07238148,97.44545508,7.832252564,99.38265336,GOOD SUPPLIER
10336,80.87251402,2.693298668,92.50332861,0.634175845,90.01674975,94.87465889,97.07273287,4.48170998,0,90.66531721,94.15771333,5.144276108,94.99190806,GOOD SUPPLIER
10337,83.39307079,2.848765157,90.24886844,1.85103069,96.50975619,91.9847241,93.66557949,3.631097692,0,85.72110878,90.60630331,9.629464609,111.1270629,GOOD SUPPLIER
10338,87.06465727,2.805911591,90.03531579,2.502784427,88.80979054,96.52813505,95.41708606,4.509023626,0,79.0999256,85.36537957,6.579542057,99.16888523,GOOD SUPPLIER
10339,82.18137724,3.085208111,86.6983943,3.796360823,94.04794852,107.7080222,94.86463133,5,1,90.15192347,98.39818617,5.098794694,114.3675326,BAD SUPPLIER
10340,80.88889802,3.080286991,93.4941421,2.706078914,97.8235456,89.46164505,92.22233029,4.200180003,2,93.62519295,88.76178935,3.619921428,112.962628,BAD SUPPLIER
10341,86.21843606,3.00152301,92.10486472,1.757318723,95.57569321,104.278144,94.65899993,4.7059765,0,87.47352334,91.40687067,4.778320926,106.6631651,GOOD SUPPLIER
10342,86.22483286,3.218469085,92.46009424,0.973630792,100,82.9809777,94.56902141,4.925795523,0,89.45645106,93.13676194,5.299661457,114.7088589,GOOD SUPPLIER
10343,82.46528412,3.595323137,87.36982579,3.230000573,98.07532746,94.38662004,94.5047583,4.04515978,0,91.10391459,90.30797928,7.930860309,99.55940782,GOOD SUPPLIER
10344,82.64480847,3.474777068,79.2332854,1.035294574,93.03830484,96.705107,95.09527837,4.274348568,0,76.71697541,95.75548673,7.453319669,112.8377691,GOOD SUPPLIER
10345,86.16024969,2.257551016,95.48576356,3.628468555,95.08194014,116.7485967,95.22702062,3.991044255,0,94.32135184,92.27695972,5.902976965,112.785729,GOOD SUPPLIER
10346,77.75957829,1.723039433,87.60581272,1.71561535,94.85788789,97.25197695,93.70311446,4.088917197,0,90.49407035,94.94319261,8.538382338,101.9857851,GOOD SUPPLIER
10347,77.96268113,3.467159956,85.68612118,3.590582073,90.25346971,77.98756527,98.8181442,3.856197358,0,87.4442735,92.2367278,0.967637741,100.7028061,BAD SUPPLIER
10348,81.40777889,2.316560651,93.46739456,2.67893129,92.17880325,80.01111093,91.49155811,4.049775769,0,84.3726973,89.81050169,5.925574773,108.2902855,BAD SUPPLIER
10349,83.93276424,2.887617299,88.0399368,1.863004511,93.31771728,100.3402959,92.83708967,5,1,78.31378792,90.37092806,7.511303837,124.6824446,BAD SUPPLIER
10350,86.55453783,2.414943487,95.29968192,1.480603628,88.89133849,106.1377086,100,4.042261485,1,83.34299448,89.68879761,6.094875543,102.6776454,GOOD SUPPLIER
10351,92.37678108,2.099009781,93.08502975,1.659092123,95.1424804,103.7545586,91.88602594,4.56322961,1,87.24198508,83.57857091,2.334384042,100.4922763,GOOD SUPPLIER
10352,89.28829812,3.270731364,93.41784662,2.428316692,94.25278447,101.6757011,90.93873598,4.248565623,0,79.4782081,84.9959027,7.778886267,116.783948,GOOD SUPPLIER
10353,84.20030735,3.37957758,83.17022144,2.077156496,89.9813183,111.622596,97.20343024,5,0,84.65126366,93.70273768,6.522697127,105.6813256,GOOD SUPPLIER
10354,84.90491896,2.7117448,96.05971993,1.406188592,96.2126386,94.60408779,88.76864044,5,0,79.08229315,83.70314363,5.68602392,113.6602106,BAD SUPPLIER
10355,79.98735318,1.704478854,91.30625266,1.83436859,97.14761823,108.9491056,94.29417827,4.932034991,1,83.07687912,87.97888355,5.176715982,119.7463113,BAD SUPPLIER
10356,84.90743432,2.726877776,88.1536143,2.07857703,95.68110344,83.67985115,100,4.653067277,1,78.23686317,84.74948215,8.987404136,85.92976114,BAD SUPPLIER
10357,83.55670681,3.195902003,90.71694234,0,94.02779547,90.95052167,90.36519223,4.384470232,0,77.71111956,87.71140526,5.889035087,104.6242041,GOOD SUPPLIER
10358,86.6135928,2.260544216,81.11882384,2.458168115,96.77432646,81.92958605,89.05410654,3.904062648,1,86.70044706,89.22365348,4.516160683,102.701963,GOOD SUPPLIER
10359,80.86384528,3.09167996,92.04326406,1.020278775,97.04066108,97.25154699,90.50245639,5,0,82.10121221,87.96883121,3.377242998,95.37669233,GOOD SUPPLIER
10360,87.59673257,2.992345075,84.85314246,0.846667597,95.92221071,99.53738783,97.69507871,4.120163491,1,82.57104702,82.85817786,6.515058278,85.81365909,GOOD SUPPLIER
10361,92.66369457,3.28964575,83.23664857,0.312655653,92.52616325,101.1410149,98.37433016,4.831823174,2,81.83278183,89.07234749,6.972466791,89.08501846,BAD SUPPLIER
10362,84.45619926,3.059790184,82.38820407,0.206107502,95.8298023,100.6188335,93.46223361,5,1,98.61558994,85.20551919,5.113031109,106.0436878,BAD SUPPLIER
10363,87.00855861,2.51346553,95.56344187,0.644552497,98.58644195,90.72446669,97.04963721,4.222359752,1,88.03683543,86.81721395,3.88444304,99.65963971,BAD SUPPLIER
10364,88.45071996,3.598285751,86.85368303,1.290979042,93.21011282,98.09759156,99.17076598,5,0,88.5737177,93.70260077,7.660113196,96.98166413,GOOD SUPPLIER
10365,82.99389764,2.920735213,97.66863855,3.953259138,100,85.02553331,100,4.882106602,0,81.12292232,94.77696498,3.225169165,105.9442738,BAD SUPPLIER
10366,86.12046241,2.98634773,87.32099268,1.474120324,93.4231072,113.6322898,94.26099416,5,0,87.52375344,83.44514582,8.938890763,98.0785295,GOOD SUPPLIER
10367,85.062962,2.53336602,81.46321021,2.177750106,95.09722104,96.96373927,88.09558485,4.265326767,0,83.86139498,97.84332949,3.530932363,117.9018064,GOOD SUPPLIER
10368,85.48838049,2.778358874,84.4173778,2.400481387,92.98254321,95.11113881,92.53736323,3.857067991,1,81.0827513,87.44956712,2.443403972,98.79115761,GOOD SUPPLIER
10369,81.13495108,2.557598643,96.1790581,2.131065186,95.66981251,115.8894033,93.71958742,4.247255122,0,94.64545701,86.9949494,2.699266605,120.0532152,GOOD SUPPLIER
10370,85.12255087,2.91352697,89.22050911,1.922556539,89.77333492,87.57753466,94.22318361,4.604426771,0,87.86395681,85.54172606,2.780558343,104.6998427,BAD SUPPLIER
10371,87.48999146,3.85585424,87.25856352,0.804706236,93.3618746,88.74412886,94.4364218,4.529106364,0,87.61169315,90.27956037,4.526807792,98.48100406,GOOD SUPPLIER
10372,92.25571804,2.314049429,90.80009113,3.450927548,91.7236364,89.03779675,98.35668379,4.303281052,0,80.1413319,99.90775125,4.063654969,97.75435242,GOOD SUPPLIER
10373,89.79635413,2.193219301,92.50891368,3.807196644,95.40601504,99.32128618,98.82328528,3.545401271,0,78.64895378,82.30170291,7.04927965,120.1379426,GOOD SUPPLIER
10374,95.76591229,3.735585164,95.58699408,0.317341306,97.98334213,104.3163163,94.48497904,4.735241498,1,84.71224265,79.71556868,6.764149631,111.9583338,GOOD SUPPLIER
10375,81.16326219,2.895338161,97.24249615,0.975971409,96.93801856,107.3967547,98.29545463,5,0,82.1324299,91.34255263,4.552977882,97.40581817,BAD SUPPLIER
10376,89.36160318,2.665463631,88.20115677,1.720189658,87.88502192,125.7199532,96.0729841,4.732125619,0,88.06320471,92.84669586,10,106.1907657,GOOD SUPPLIER
10377,85.91671003,3.519952344,83.36976157,1.035462205,100,77.50567546,95.19351792,4.80456776,0,88.3963044,90.26336105,4.526477866,81.41321191,GOOD SUPPLIER
10378,95.94901467,2.69719223,87.93267419,2.505965553,95.88583982,106.0873559,97.71963247,4.786222653,0,85.32751634,92.97899738,4.79296729,91.68395681,BAD SUPPLIER
10379,80.95850857,3.913004857,91.30140253,1.271727798,92.67050258,94.42869427,95.21675614,4.698523335,0,89.13856587,84.34369503,2.445164104,97.49711331,GOOD SUPPLIER
10380,80.80139079,3.338962936,85.18120537,4.165056068,95.47138376,94.13584851,100,4.965832983,0,85.96652199,85.27565114,4.838919351,97.25182736,GOOD SUPPLIER
10381,82.00303677,2.756044296,85.21424543,3.190548594,95.52856947,93.80227872,90.6847665,4.697686841,0,80.64155192,90.61978966,5.594801383,117.1301472,BAD SUPPLIER
10382,74.38052138,4.078654107,91.71893941,2.212574031,92.99945385,90.91230329,93.4544873,4.343661415,1,84.00862642,98.7903468,2.631558212,85.85813327,GOOD SUPPLIER
10383,82.37122489,2.697142538,89.75673824,3.026986263,95.59375,116.8452483,94.62044331,4.102005545,0,85.67866521,92.8034033,4.00261715,90.72193471,GOOD SUPPLIER
10384,81.20433669,3.371047686,90.16398498,3.105900424,93.17758314,108.4229733,96.31835807,4.375513172,0,89.6446253,93.03601995,5.65402146,109.5239448,GOOD SUPPLIER
10385,85.75196893,3.14964629,86.20752333,1.436052512,93.78691402,100.2319598,98.80388146,4.657064748,1,86.12475422,84.63161752,3.950329042,107.3027231,GOOD SUPPLIER
10386,86.70877988,3.650870645,88.84799643,1.183782755,92.94116259,113.5101575,94.9268043,4.341958519,1,82.14274698,92.11202541,3.531681655,101.5022916,GOOD SUPPLIER
10387,94.3808542,3.780755598,85.37883428,2.078143063,90.70198613,84.87471035,90.73331105,4.657169342,0,89.83085653,84.08925376,6.564266028,125.5248893,GOOD SUPPLIER
10388,89.75211919,3.016002075,94.45099206,2.861636124,95.43750941,86.69294869,97.52754169,4.719575067,0,86.90377923,98.83878679,2.435772378,111.1740709,GOOD SUPPLIER
10389,82.11548172,2.623291065,95.17624667,2.139060399,96.75589831,78.22032268,97.2648763,4.916589716,0,92.72836863,84.94036345,2.824155243,117.2282471,GOOD SUPPLIER
10390,80.50792664,3.229986071,80.76906069,0.423003518,96.54465079,93.0058546,89.17442402,5,0,85.43638734,86.01759691,5.354758681,104.4919988,GOOD SUPPLIER
10391,87.45959586,2.661142315,85.3524457,1.197175556,97.45977576,101.6169853,94.9885876,4.539003709,0,79.81335643,82.63462178,6.692318525,99.56417856,BAD SUPPLIER
10392,78.39883396,4.006693624,82.51735372,1.926027136,95.97302063,101.0285858,90.22957451,3.846111717,1,90.88489682,90.4290816,5.611047932,99.67870623,BAD SUPPLIER
10393,94.15729383,3.068267666,86.74988033,1.924334396,93.40182351,101.4934191,93.00604671,4.327447952,0,82.11605018,90.21895824,4.552225489,114.2766491,GOOD SUPPLIER
10394,90.8972006,2.817339224,89.58281015,3.972542177,97.51899159,85.88943169,92.29157322,4.522031284,0,86.47712064,97.56620541,4.389222762,112.7274834,GOOD SUPPLIER
10395,82.65412174,3.092340153,82.7517739,0.614012058,90.92744738,108.0315474,97.42779409,3.582115622,0,85.92858345,93.88207459,7.020883766,102.8139187,GOOD SUPPLIER
10396,76.43432735,2.326436855,85.39070093,2.505589242,92.29798585,102.3962752,95.35049052,5,0,85.22814665,86.04616643,6.718002866,109.7158405,GOOD SUPPLIER
10397,91.76936187,2.514192981,84.98021314,3.489113108,92.10739979,107.3305428,91.143227,4.571188956,0,84.15090014,94.36697768,5.099698504,114.6261805,BAD SUPPLIER
10398,84.42730077,3.600206954,91.03633665,4.271449745,98.24016818,81.07237822,97.64019789,4.690676417,2,76.73927934,83.78242164,4.444762602,99.3607052,BAD SUPPLIER
10399,91.18908156,2.671552861,90.34672169,1.595602577,97.82836554,103.1149086,90.69858253,5,1,79.98948038,86.40823481,5.070544385,101.5660453,GOOD SUPPLIER
10400,77.02786171,2.476544509,86.39131223,2.491429453,96.46191571,88.1223476,95.99034137,4.184928585,0,90.61066161,90.59229774,3.545605103,109.466405,BAD SUPPLIER
10401,82.00312489,3.268326376,90.88410436,2.569760357,98.2157896,96.02676747,92.55796799,4.787020965,0,87.14400359,84.34056811,4.699648697,87.11339742,GOOD SUPPLIER
10402,85.0262185,3.592852077,87.26659958,2.195481732,92.36215165,105.343649,93.90296875,4.445067938,0,94.54648525,95.32329425,4.020926656,109.6559218,GOOD SUPPLIER
10403,85.23490297,3.359476655,88.64172445,1.901154799,96.04578536,100.9109361,96.51281224,4.407956566,0,79.81147589,100,4.798310363,93.7495094,GOOD SUPPLIER
10404,82.74967264,3.498023843,98.36726045,2.43597539,94.62447671,91.4846002,96.5643482,4.113903806,0,84.84671947,88.52738955,4.092631461,114.4165339,GOOD SUPPLIER
10405,88.11424966,2.621602456,96.70230526,0,97.54064631,100.0627316,99.01090722,5,0,90.81596759,86.74156541,6.047903748,126.4778483,GOOD SUPPLIER
10406,79.66189785,2.289094667,83.50209382,2.68206949,94.6543273,84.68464685,94.7532389,4.31224998,0,82.17088245,89.35205195,6.6368108,98.02831685,GOOD SUPPLIER
10407,84.28810257,3.750666826,94.14866209,2.126177904,93.84517133,111.502674,95.91935259,4.849732123,1,82.57316478,87.21313836,4.24056836,91.50356265,GOOD SUPPLIER
10408,85.60147816,2.838660081,94.05698277,1.777525103,96.62272556,97.94715981,93.68678803,3.562496306,0,83.53330068,91.30865219,3.376240662,103.2009137,GOOD SUPPLIER
10409,87.57219417,2.874583492,84.25868356,4.046862196,97.6285075,111.1854994,95.54596965,5,0,82.77326103,83.3879776,6.423243468,102.3474022,GOOD SUPPLIER
10410,88.55807439,3.664097071,94.09388822,1.325065981,92.99496442,94.73468313,96.31845814,5,0,87.65898699,91.59253199,5.369517626,111.6072382,GOOD SUPPLIER
10411,79.37678954,3.278115005,97.68965959,1.596924011,94.81677299,94.76424012,94.70507046,4.548717055,0,76.09894915,99.55961619,4.266527843,107.3406131,BAD SUPPLIER
10412,77.32942915,3.227943886,84.38727597,3.991553302,91.8246781,92.35813213,89.58874855,4.386528767,1,93.21362954,79.98928723,7.751103827,102.0366972,GOOD SUPPLIER
10413,91.38838411,4.082501172,85.41248589,1.167938695,87.50581695,108.7617393,95.99441269,4.700000003,1,80.20168337,84.15676285,3.869931479,105.906136,GOOD SUPPLIER
10414,86.66157006,2.678240885,95.08830733,1.449884717,95.60137889,92.90568843,96.09368443,5,0,74.41414156,87.77471328,1.014127369,93.77847585,GOOD SUPPLIER
10415,81.25756732,3.463920064,91.35747655,1.852974577,96.82671607,106.4459543,92.95947957,3.618381651,1,84.94880301,92.7094641,3.584081259,113.2921504,BAD SUPPLIER
10416,92.75575988,3.028506562,92.75738138,2.840734482,95.78620043,96.17547602,91.14683889,4.891013694,1,83.11299518,94.45191048,8.236756954,121.1796114,BAD SUPPLIER
10417,85.57837317,3.134296139,91.70294608,2.207802507,89.15131485,80.240367,99.42763745,4.044191349,1,84.11010126,94.04967246,4.364592538,93.02402862,GOOD SUPPLIER
10418,90.89648592,3.764234213,91.9534796,0.707374653,93.94745171,94.29685932,96.47433653,4.490040802,1,86.56288288,81.54149089,3.969121417,89.20747023,GOOD SUPPLIER
10419,85.33759241,3.253917878,83.36763936,1.467831437,88.34495672,88.20891786,94.31275691,4.37605994,0,88.22420645,86.62827087,5.053206243,100.9791157,GOOD SUPPLIER
10420,95.30373962,3.26914804,95.23658853,1.392645567,99.10910332,100.3390272,91.58890135,4.285840871,1,93.43325677,85.49841546,7.022126176,92.78529523,GOOD SUPPLIER
10421,93.77670421,3.536253669,95.84794996,1.922778955,91.74183625,88.09592264,92.53455551,4.494767435,0,81.54929581,89.67400558,4.834200019,92.23782317,GOOD SUPPLIER
10422,83.75517926,2.817523635,88.85304628,2.425843659,98.76621083,109.259751,98.90777119,3.932914427,0,88.87145529,90.09140043,6.182695164,90.97981504,BAD SUPPLIER
10423,89.85785475,2.580395166,89.78261525,2.418205756,97.83760893,99.0892414,95.41298582,5,0,88.54468226,83.15386443,4.621467538,103.063976,GOOD SUPPLIER
10424,88.22687975,2.477595403,82.34446249,0.223988246,92.29822894,98.22404005,93.3482388,3.602928244,0,71.79607182,87.80222822,6.198422342,100.8857753,BAD SUPPLIER
10425,91.84315779,2.016821705,92.57127378,3.063940988,91.60164515,106.5589214,96.52906769,4.769882256,0,80.83402799,92.90259273,5.360525588,108.7325692,GOOD SUPPLIER
10426,80.1753827,4.028103565,92.86028721,2.252568846,96.05111065,109.6390693,92.55680544,4.336732074,1,78.56509718,86.85834583,4.20401645,99.36985805,BAD SUPPLIER
10427,88.4302573,2.448395817,89.68904492,3.384532048,92.46702789,99.79901248,99.50252909,3.914537553,0,87.23946429,88.99883332,5.516183953,92.83356904,GOOD SUPPLIER
10428,90.29212243,2.889373188,95.6217668,2.444198327,95.30745393,92.287997,99.0584016,4.601191685,0,86.68912958,98.4844491,3.914980185,104.8311702,BAD SUPPLIER
10429,76.20630257,2.86159335,88.32961385,3.101322958,93.55151723,82.26030384,93.60027779,3.721524457,0,86.7896385,99.95014757,2.243623296,94.41443958,GOOD SUPPLIER
10430,79.08370744,3.153703349,92.82302963,2.466545311,89.65652476,93.13950243,93.11398926,4.519856911,0,83.47203866,79.19319454,4.960224412,110.1217112,GOOD SUPPLIER
10431,74.80383911,3.407868606,84.90167831,3.346225756,88.30859594,93.82787753,87.1456004,3.788561546,0,83.9762172,90.56948786,2.421251284,88.33777199,BAD SUPPLIER
10432,83.65296583,3.430236744,89.88223925,2.522250636,95.68005275,101.0705745,90.55525769,4.730636042,0,84.85709624,100,6.194859071,83.35114191,GOOD SUPPLIER
10433,88.58771128,2.708461281,89.12822871,1.902084754,93.31532676,96.54853119,90.98159068,4.037821333,1,82.99443364,92.39423434,4.925018457,88.902273,GOOD SUPPLIER
10434,92.51178526,2.916439143,91.12653961,4.27243472,93.34073055,106.8793297,95.40557102,4.274502991,0,88.88591136,90.09245029,7.846583897,100.8168058,BAD SUPPLIER
10435,85.3704739,3.141289975,88.15236536,2.889037122,97.08759152,93.87016729,94.02129889,4.646974694,0,79.65168187,96.56344089,4.339525778,102.1287014,GOOD SUPPLIER
10436,93.14307773,2.875654437,89.34263702,2.573744421,98.52032683,99.42958833,90.96399354,4.113728944,0,81.09093068,91.09046403,4.959945606,106.3694178,GOOD SUPPLIER
10437,78.09949271,3.803672788,94.13023586,0.723695583,94.18236584,111.8398744,94.15650787,4.471018,0,85.60659616,93.54568573,2.060747898,99.35297646,GOOD SUPPLIER
10438,76.4830878,3.245487476,87.81617881,0.711692383,93.97820388,103.4182521,96.51601144,3.743084749,1,83.16035391,88.94847753,2.791813378,96.53492042,BAD SUPPLIER
10439,84.72226151,3.367438893,81.9671145,2.292715482,96.5004291,99.39962458,96.58351805,4.815437802,0,79.4560921,91.0175518,1.642554475,119.3327457,GOOD SUPPLIER
10440,86.92032724,3.331440634,98.74791952,2.145521198,90.92919329,93.98055558,89.30098916,5,0,87.65962661,92.13315345,7.154987622,116.6888542,BAD SUPPLIER
10441,84.83652626,3.586736929,96.90727039,1.385877435,95.66945916,93.66768603,94.61520956,5,0,82.13856314,94.32779383,4.08089137,114.8620243,BAD SUPPLIER
10442,74.6627895,3.090510779,83.53868652,2.1409827,96.65565792,91.49386747,90.84997767,4.545584073,1,80.77639515,87.84139659,7.654159503,108.0889629,GOOD SUPPLIER
10443,84.5543998,2.351584026,93.44853903,3.588626928,97.04069063,94.58993134,97.70518609,4.89410207,0,84.12810146,87.70550456,0,108.8850632,GOOD SUPPLIER
10444,78.4776525,3.199843976,87.48512615,2.695402475,89.18974189,107.5566584,97.35243925,3.609687164,0,80.53375251,80.36258786,8.096148797,96.94802114,GOOD SUPPLIER
10445,88.34836274,2.674321553,91.31743608,0.85899149,92.71593419,97.78111729,92.30591832,5,0,84.82909336,88.06424472,4.863954219,106.4435829,BAD SUPPLIER
10446,86.83299123,2.735691659,91.47112065,1.888491173,92.36521024,86.50226931,92.70186439,4.888114252,0,83.20150582,94.76517683,5.679694778,95.6013278,GOOD SUPPLIER
10447,80.30060107,3.293182009,88.827961,1.195033519,95.29966086,117.6816929,93.61619885,4.258033278,0,82.43709948,92.31612228,2.87411454,94.46726699,BAD SUPPLIER
10448,82.43066541,3.619141536,86.08117167,1.612300084,96.44223374,103.1996519,88.24161982,5,0,82.46833219,85.01624049,6.054579838,88.82510221,GOOD SUPPLIER
10449,79.70393239,3.010635788,86.54729474,1.586384334,99.49013122,85.93056599,96.00790452,4.372761962,0,89.97807582,80.48068762,4.252171708,109.0607158,BAD SUPPLIER
10450,84.68660451,3.154416506,85.41904042,1.522354417,93.51510356,95.58151073,94.18146636,4.270987408,0,86.84608706,89.28789632,2.612091556,106.6367176,BAD SUPPLIER
10451,89.7757116,3.851107472,85.84088896,0.744864628,93.50728251,101.1088638,97.91052525,4.737667463,0,76.45401737,94.61888926,2.584667294,101.9711512,BAD SUPPLIER
10452,80.07136977,3.12037659,89.66410855,1.872345318,98.44901606,117.0459209,91.70477235,3.96832275,1,89.41493103,87.60550834,2.549299127,100.6619341,GOOD SUPPLIER
10453,87.52023258,4.300841557,86.42120005,1.439392363,95.88973082,88.91887542,93.14263116,5,1,87.58278522,82.77538748,5.760479192,86.69893511,GOOD SUPPLIER
10454,82.34871191,3.282754823,93.41026033,0,98.80295453,109.7604072,90.48042423,3.972005094,1,87.28757451,87.05246414,3.728736768,107.5639956,BAD SUPPLIER
10455,81.03563584,2.11961862,97.43623078,4.052972025,95.86618401,113.9948643,91.98712831,3.974972605,0,89.43955443,91.63079432,1.719812489,101.8445994,BAD SUPPLIER
10456,84.4648482,3.376670811,87.09973379,3.088769654,91.52865014,93.71345695,91.45405401,4.045155106,0,85.07515018,96.21218643,5.738599028,113.9599721,GOOD SUPPLIER
10457,79.82378839,3.190579192,91.1970225,1.623699275,91.00061494,97.22486381,97.98792104,4.879750019,0,88.10041841,88.71652486,0.654540954,106.4621136,BAD SUPPLIER
10458,82.23175347,3.644876377,92.49842555,2.01881905,90.34546325,89.63690753,92.90521445,4.191612319,0,82.6776403,95.27446206,7.658144194,112.0578389,GOOD SUPPLIER
10459,79.01061054,3.336590676,92.36001135,0.828345653,96.9861555,97.96538859,95.37252705,3.826002108,0,89.23790159,94.72021074,8.972821153,104.927596,BAD SUPPLIER
10460,94.82362566,2.930772008,90.37977634,3.695722878,98.56579047,99.63410026,93.85770979,4.19716,1,86.09056778,84.11667421,2.375152649,106.8167787,BAD SUPPLIER
10461,85.17631776,2.387850882,93.71341209,3.897288695,100,106.5965,91.1916042,4.483978815,0,78.11519173,96.25354059,7.104901263,114.3112628,GOOD SUPPLIER
10462,81.50137246,2.895488371,92.41124476,2.156693728,97.529316,110.9018347,94.49509873,3.909513758,0,90.18192484,91.47556384,5.698196005,103.0761074,GOOD SUPPLIER
10463,86.06989955,2.574739773,83.81168789,3.023530644,98.48851573,92.51903935,96.79731,3.924159445,0,84.35547676,83.96658473,3.999922647,109.7185489,GOOD SUPPLIER
10464,84.43835975,2.709738275,94.34578032,2.175286779,93.259951,80.32674936,91.37672182,5,0,83.65938645,98.8041567,4.093255159,100.5647559,BAD SUPPLIER
10465,83.895152,3.294289202,94.43645419,0.663274561,91.53075255,99.78755221,97.42733837,4.069717298,0,82.7866627,89.37212206,6.308956626,103.6889309,GOOD SUPPLIER
10466,88.0708335,3.834952252,86.18356948,1.588176631,97.550238,102.9353753,92.45083724,4.338478816,0,83.15318191,80.28278424,4.920098405,120.93524,GOOD SUPPLIER
10467,88.78753855,3.197335765,90.18968918,2.131927967,96.25304226,102.4941769,93.55104822,4.3163815,0,86.14817658,86.46866826,0,111.4050668,GOOD SUPPLIER
10468,82.34749426,2.402058469,93.41664496,1.545452281,95.32233312,96.73326752,96.59204937,4.289321596,1,80.06210002,85.23772879,9.146028806,99.58541091,BAD SUPPLIER
10469,82.1209088,3.222301334,88.9534309,1.781346723,96.16211444,101.247521,93.00969153,4.81067337,1,77.15693663,86.59130033,5.866348372,109.2291916,GOOD SUPPLIER
10470,83.62474151,3.598315743,95.36489024,1.908600442,95.96955645,115.1544481,95.11272458,4.974071475,0,79.6776723,87.77407294,4.895978438,92.20018726,GOOD SUPPLIER
10471,73.49039418,2.695108548,100,1.919121502,98.85145058,103.8173417,94.05592751,4.347022784,0,86.90858925,88.71305367,3.563153521,102.7880779,GOOD SUPPLIER
10472,77.42404469,2.932991417,86.07006984,2.05225849,98.88495675,96.26631575,95.38810402,3.881760857,0,84.19030927,88.52498646,4.622078993,95.46575699,GOOD SUPPLIER
10473,91.83437134,3.007344097,83.09477698,0.939394934,96.63266106,94.99802183,87.85778268,5,0,90.56596562,89.51257387,7.538374518,109.519062,GOOD SUPPLIER
10474,93.22483857,2.607550843,91.51909298,1.282983851,97.53740862,98.30147642,89.51095455,4.452329454,0,84.67543634,92.93696693,5.523236869,103.1106843,GOOD SUPPLIER
10475,83.7548198,3.324140217,93.60781253,0.715415734,96.54218766,116.3673996,96.84790102,5,0,89.21256554,86.2678182,5.750749249,107.8347848,GOOD SUPPLIER
